orgnr,wikidata_item,wikidata_label
5567002307,http://www.wikidata.org/entity/Q124499593,Stavro Filmproduktion
5567011530,http://www.wikidata.org/entity/Q113027342,Art & Bob
5567021539,http://www.wikidata.org/entity/Q108598306,Begravningsbyrån Stilla
5567025696,http://www.wikidata.org/entity/Q90834769,AB Parts & Paomees
5567026454,http://www.wikidata.org/entity/Q90882214,Prolympia AB
5567028385,http://www.wikidata.org/entity/Q90821632,Frida Utbildning AB
5567028799,http://www.wikidata.org/entity/Q90882231,La Mucca Montessori AB
5567028963,http://www.wikidata.org/entity/Q91014445,Athlete Sports Academy Sweden AB
5567030969,http://www.wikidata.org/entity/Q91016335,RUBATO Education & Finance AB
5567031702,http://www.wikidata.org/entity/Q129391,Scandic
5567032650,http://www.wikidata.org/entity/Q91012974,Attendo Intressenter AB
5567035901,http://www.wikidata.org/entity/Q125629770,FLX TV
5567037485,http://www.wikidata.org/entity/Q87067874,Spotify
5567044267,http://www.wikidata.org/entity/Q90882087,Guteskolan AB
5567049803,http://www.wikidata.org/entity/Q54150298,Atomic Elbow AB
5567052872,http://www.wikidata.org/entity/Q91016187,TED International Holding AB
5567058077,http://www.wikidata.org/entity/Q91016529,Smakfyllt i Nyköping AB
5567058846,http://www.wikidata.org/entity/Q90882093,Montessoriskolan I Höganäs AB
5567071559,http://www.wikidata.org/entity/Q2061879,Simbin
5567073217,http://www.wikidata.org/entity/Q10493976,Fanerdun Group AB
5567080642,http://www.wikidata.org/entity/Q10426393,Barista Fair Trade Coffee
5567089130,http://www.wikidata.org/entity/Q90818591,Magelhusen AB
5567090526,http://www.wikidata.org/entity/Q10649892,Ratsit AB
5567091391,http://www.wikidata.org/entity/Q90883078,Broskolan AB
5567096986,http://www.wikidata.org/entity/Q100303574,Scandvoice
5567097117,http://www.wikidata.org/entity/Q90835820,Kitas utbildning AB
5567105480,http://www.wikidata.org/entity/Q106684510,Coop Sverige AB
5567106637,http://www.wikidata.org/entity/Q90882334,Elteknikbranschens Gymnasium I Nyköping AB
5567111397,http://www.wikidata.org/entity/Q124132069,Skärfläckan AB
5567112577,http://www.wikidata.org/entity/Q133503187,Cinepost Studios
5567114813,http://www.wikidata.org/entity/Q112843827,Fladen Film
5567118343,http://www.wikidata.org/entity/Q119076107,Iyuno Sweden Dub
5567122709,http://www.wikidata.org/entity/Q108597957,Casells Begravningsbyrå
5567127237,http://www.wikidata.org/entity/Q90882779,Cultura Utbildning AB
5567142145,http://www.wikidata.org/entity/Q91012984,Attendo Utveckling AB
5567144919,http://www.wikidata.org/entity/Q110973948,BassHunter Production AB
5567155527,http://www.wikidata.org/entity/Q90883518,Boukefs Privatskola AB
5567163240,http://www.wikidata.org/entity/Q78421793,Fri Tanke
5567175129,http://www.wikidata.org/entity/Q135403335,Enity Bank Group
5567183297,http://www.wikidata.org/entity/Q91021797,Västansjö Fastigheter AB
5567199954,http://www.wikidata.org/entity/Q90662313,Diakom AB
5567206239,http://www.wikidata.org/entity/Q90883849,Landskrona School Of Sports AB
5567207781,http://www.wikidata.org/entity/Q112790567,Infinitas Learning Sweden AB
5567209589,http://www.wikidata.org/entity/Q91013076,Consensum Utveckling AB
5567212641,http://www.wikidata.org/entity/Q90882419,Östersunds Gymnasieskola AB
5567220347,http://www.wikidata.org/entity/Q90883651,Södervikskolan AB
5567226062,http://www.wikidata.org/entity/Q90883602,Mimers Vittjärv AB
5567240659,http://www.wikidata.org/entity/Q90882150,Stockholm Lära Aktiebolag
5567243547,http://www.wikidata.org/entity/Q90825414,Lärande förskolor och grundskolor i Sverige AB
5567248686,http://www.wikidata.org/entity/Q106389055,Hagabions Café AB
5567260954,http://www.wikidata.org/entity/Q90882265,Friskolan Panea AB
5567265979,http://www.wikidata.org/entity/Q90882287,IEAB International Education AB
5567272827,http://www.wikidata.org/entity/Q21139295,Finansportalen
5567273528,http://www.wikidata.org/entity/Q10546462,Klubb Super 8
5567275663,http://www.wikidata.org/entity/Q90882987,Läraskolan I Bålsta AB
5567277883,http://www.wikidata.org/entity/Q113458934,Naive AB
5567282859,http://www.wikidata.org/entity/Q90883871,Sveaskolan AB
5567284624,http://www.wikidata.org/entity/Q135923377,Gotlandsbuss
5567284822,http://www.wikidata.org/entity/Q90883830,Au Claves AB
5567289391,http://www.wikidata.org/entity/Q90883614,Norrviken Utbildning AB
5567290035,http://www.wikidata.org/entity/Q90882410,Syab Transportgymnasium AB
5567290191,http://www.wikidata.org/entity/Q10560986,Liberala Tidningar i Mellansverige
5567290548,http://www.wikidata.org/entity/Q90882302,Alingsås Yrkesgymnasium AB
5567291348,http://www.wikidata.org/entity/Q91012897,JPK Performance AB
5567291686,http://www.wikidata.org/entity/Q91016536,Nytida Solhagagruppen AB
5567295851,http://www.wikidata.org/entity/Q90882446,Gothenburg Association AB
5567295885,http://www.wikidata.org/entity/Q90882351,Psykologigymnasiet Sverige AB
5567300453,http://www.wikidata.org/entity/Q91016601,Humana Group Holding AB
5567302178,http://www.wikidata.org/entity/Q90835940,Magasin 3 förvaltning AB
5567302418,http://www.wikidata.org/entity/Q20966610,Vy Travel
5567304299,http://www.wikidata.org/entity/Q30295741,Immunovia
5567307367,http://www.wikidata.org/entity/Q16496287,allabolag.se
5567314595,http://www.wikidata.org/entity/Q90883300,Sundsvalls Förberedande Grundskola AB
5567317416,http://www.wikidata.org/entity/Q90883342,Lära I Österåker AB
5567321772,http://www.wikidata.org/entity/Q123943180,Music Super Circus
5567327282,http://www.wikidata.org/entity/Q10585065,Middagsfrid
5567330567,http://www.wikidata.org/entity/Q136762009,Q136762009
5567335616,http://www.wikidata.org/entity/Q90883608,Gripsholmsskolan AB
5567342919,http://www.wikidata.org/entity/Q90883016,Magitaskolan AB
5567350110,http://www.wikidata.org/entity/Q90815566,Vindora Utbildning AB
5567354864,http://www.wikidata.org/entity/Q19007879,FLX
5567357073,http://www.wikidata.org/entity/Q90883338,Korallens Friskola AB
5567364970,http://www.wikidata.org/entity/Q5437954,Fatshark
5567370431,http://www.wikidata.org/entity/Q1165072,Klarna
5567376487,http://www.wikidata.org/entity/Q18816537,Garagefilm
5567379093,http://www.wikidata.org/entity/Q90883107,Evia Utveckling AB
5567379226,http://www.wikidata.org/entity/Q90882352,Stockholms Idrottsgymnasium AB
5567385330,http://www.wikidata.org/entity/Q90882703,Kimuo Frisörutbildning AB
5567398168,http://www.wikidata.org/entity/Q90829711,AVECEA AB
5567399075,http://www.wikidata.org/entity/Q91013010,Kreavita AB
5567400246,http://www.wikidata.org/entity/Q5474318,FAM AB
5567412811,http://www.wikidata.org/entity/Q91019571,Nära Hjärtat AB
5567420731,http://www.wikidata.org/entity/Q91021252,Team Olivia AB
5567427074,http://www.wikidata.org/entity/Q10423750,Axfood Närlivs
5567435994,http://www.wikidata.org/entity/Q90882398,Skanskaskolan I Växjö AB
5567436729,http://www.wikidata.org/entity/Q107587440,Atremi AB
5567439129,http://www.wikidata.org/entity/Q90827684,Almwik Holding AB
5567443931,http://www.wikidata.org/entity/Q8051674,Yellow Bird
5567447189,http://www.wikidata.org/entity/Q113633603,Harmonica Films
5567475230,http://www.wikidata.org/entity/Q91021229,Baggium Vård & Behandling Aktiebolag
5567478416,http://www.wikidata.org/entity/Q90882357,Europaskolan Utbildning AB
5567480511,http://www.wikidata.org/entity/Q90883063,Europaskolan Grundskola AB
5567481071,http://www.wikidata.org/entity/Q90883543,Friskolan Asken Aktiebolag
5567482707,http://www.wikidata.org/entity/Q90883200,Sigtuna Friskola AB
5567497051,http://www.wikidata.org/entity/Q90821452,Thoren Framtid AB
5567502777,http://www.wikidata.org/entity/Q90882676,Hushållningssällskapets Kompetensutveckling I Syd Ab (Huskab)
5567503890,http://www.wikidata.org/entity/Q90882456,Västerås Citygymnasium AB
5567507420,http://www.wikidata.org/entity/Q90882283,Wetterbygdens Gymnasium AB
5567508386,http://www.wikidata.org/entity/Q90883566,Helleborusskolan Täby AB
5567516389,http://www.wikidata.org/entity/Q90883295,British Schools AB
5567517601,http://www.wikidata.org/entity/Q13410931,Ekholm & Tegebjer
5567518344,http://www.wikidata.org/entity/Q18332479,Scenkonst Västernorrland
5567521165,http://www.wikidata.org/entity/Q91015411,Rönnberg & Partners AB
5567521553,http://www.wikidata.org/entity/Q90883121,Potentia Education AB
5567526057,http://www.wikidata.org/entity/Q91013235,Patricia Industries AB
5567527006,http://www.wikidata.org/entity/Q91013617,EduLexUs AB
5567529150,http://www.wikidata.org/entity/Q91019800,Nordic Lära AB
5567534259,http://www.wikidata.org/entity/Q10651464,Returpack
5567538383,http://www.wikidata.org/entity/Q90882443,Steg För Framtiden Aktiebolag
5567541007,http://www.wikidata.org/entity/Q7351979,AB Roberts
5567546410,http://www.wikidata.org/entity/Q10601920,Noraglass
5567548655,http://www.wikidata.org/entity/Q18449475,Trustly
5567550461,http://www.wikidata.org/entity/Q90835002,Hagströmska Gymnasiet AB
5567551386,http://www.wikidata.org/entity/Q90883832,Säkerhetsgymnasiet I Stockholm AB
5567551527,http://www.wikidata.org/entity/Q10610116,OnlinePizza
5567551915,http://www.wikidata.org/entity/Q113240963,Stellanova Film
5567560635,http://www.wikidata.org/entity/Q90882727,Lichron Teknik AB
5567563316,http://www.wikidata.org/entity/Q90883616,Byängsskolan AB
5567570949,http://www.wikidata.org/entity/Q90834805,Hermods Group AB
5567572234,http://www.wikidata.org/entity/Q90882257,Vindseglet AB
5567572390,http://www.wikidata.org/entity/Q131819150,HOBAB
5567581326,http://www.wikidata.org/entity/Q91013569,JWA Holding AB
5567581631,http://www.wikidata.org/entity/Q91007748,P & G Skolutveckling AB
5567581805,http://www.wikidata.org/entity/Q10416116,Apotek Produktion och Laboratorier AB
5567583611,http://www.wikidata.org/entity/Q1466613,Massive Entertainment
5567590251,http://www.wikidata.org/entity/Q90882839,"Ab Nyfiket Lärande, Sollentuna"
5567593560,http://www.wikidata.org/entity/Q15845313,Crazy Pictures
5567594840,http://www.wikidata.org/entity/Q61814581,Visit Vadstena AB
5567600886,http://www.wikidata.org/entity/Q90883969,Hälsingegymnasiet AB
5567606032,http://www.wikidata.org/entity/Q135671844,Bankaktiebolaget Nordiska
5567608475,http://www.wikidata.org/entity/Q91016795,Humana AB
5567620223,http://www.wikidata.org/entity/Q90883031,Tornadoskolan AB
5567622682,http://www.wikidata.org/entity/Q90882339,4ans Gymnasium AB
5567624563,http://www.wikidata.org/entity/Q91017838,Perstorp Financial Services AB
5567626782,http://www.wikidata.org/entity/Q136788204,Facebook Sweden
5567628176,http://www.wikidata.org/entity/Q90882297,Lärlingsgymnasiet I Sverige AB
5567634885,http://www.wikidata.org/entity/Q6303102,Estrella
5567640205,http://www.wikidata.org/entity/Q90883551,International Montessori School Sweden AB
5567641161,http://www.wikidata.org/entity/Q119026236,Cineast Dub
5567653620,http://www.wikidata.org/entity/Q124051116,Spiderbox
5567654529,http://www.wikidata.org/entity/Q90819395,Lärandegruppen i Sverige AB
5567657316,http://www.wikidata.org/entity/Q90882307,Kövra Byskola AB
5567658827,http://www.wikidata.org/entity/Q104731842,Baneservice Skandinavia
5567666911,http://www.wikidata.org/entity/Q91016553,Maxistans AB
5567668818,http://www.wikidata.org/entity/Q19862799,Kulturparken Småland
5567672844,http://www.wikidata.org/entity/Q18289287,Ericsson Modems
5567679849,http://www.wikidata.org/entity/Q10713551,Vectura
5567689848,http://www.wikidata.org/entity/Q10686298,Svevia
5567692081,http://www.wikidata.org/entity/Q90883225,AB Dormsjöskolan
5567698492,http://www.wikidata.org/entity/Q91021236,Gargantua Förvaltning AB
5567711873,http://www.wikidata.org/entity/Q90836756,Aspero Invest AB
5567712640,http://www.wikidata.org/entity/Q3181430,Postnord
5567715700,http://www.wikidata.org/entity/Q10498367,Fouriertransform AB
5567716583,http://www.wikidata.org/entity/Q91110940,Safirskolan AB
5567734065,http://www.wikidata.org/entity/Q90882181,Kringlaskolan AB
5567734156,http://www.wikidata.org/entity/Q10416129,Apoteksgruppen
5567736722,http://www.wikidata.org/entity/Q10686528,Swedish Security Technology & Innovation
5567742308,http://www.wikidata.org/entity/Q124200930,Gnesta Kommunkoncern
5567744510,http://www.wikidata.org/entity/Q91015415,Alteria Holding AB
5567748149,http://www.wikidata.org/entity/Q90882141,Friskolan Lust & Lära I Bollnäs AB
5567755516,http://www.wikidata.org/entity/Q56302047,Sundbybergs stadshus AB
5567757264,http://www.wikidata.org/entity/Q10578324,Mathem
5567759120,http://www.wikidata.org/entity/Q91212556,Älvdalens Utbildningscentrum AB
5567762454,http://www.wikidata.org/entity/Q113628296,Malmö Redhawks Holding
5567777270,http://www.wikidata.org/entity/Q90882381,Stillerska AB
5567777775,http://www.wikidata.org/entity/Q90882321,Viljan Friskola AB
5567787691,http://www.wikidata.org/entity/Q125168369,Maximum Entertainment
5567796387,http://www.wikidata.org/entity/Q90882236,Sandbergska Competens AB
5567796718,http://www.wikidata.org/entity/Q90882462,Träutbildningar I Hälsingland AB
5567797831,http://www.wikidata.org/entity/Q90882775,Adinova AB
5567799035,http://www.wikidata.org/entity/Q90882400,Atleticagymnasiet AB
5567801484,http://www.wikidata.org/entity/Q113571791,Trossfilm
5567802144,http://www.wikidata.org/entity/Q90882409,Västerås Idrottsgymnasium AB
5567810899,http://www.wikidata.org/entity/Q10486188,Epidemic Sound
5567812069,http://www.wikidata.org/entity/Q90883637,Aktivia AB
5567812291,http://www.wikidata.org/entity/Q90883271,Nyfo AB
5567813257,http://www.wikidata.org/entity/Q113633610,Comax Film
5567814024,http://www.wikidata.org/entity/Q90828708,Atvexa AB
5567815872,http://www.wikidata.org/entity/Q90883099,Nils Månssons Friskola AB
5567823611,http://www.wikidata.org/entity/Q90883973,Karlskoga Idrottsgymnasium AB
5567834444,http://www.wikidata.org/entity/Q90883910,Utbildningsföretaget Scandiacus AB
5567841977,http://www.wikidata.org/entity/Q90882685,Nacka Enskilda Gymnasium AB
5567857262,http://www.wikidata.org/entity/Q90883086,Vuollerims Friskola AB
5567863609,http://www.wikidata.org/entity/Q90817114,P-PY 2009 AB
5567865943,http://www.wikidata.org/entity/Q90883119,Framtidskompassen AB
5567870398,http://www.wikidata.org/entity/Q90883204,Vesterhavet AB
5567874879,http://www.wikidata.org/entity/Q91111021,Lilla Djurgårdsakademien AB
5567874945,http://www.wikidata.org/entity/Q90883865,Monteprenör AB
5567875413,http://www.wikidata.org/entity/Q90882280,Upplevelse Utbildning I Täby AB
5567903116,http://www.wikidata.org/entity/Q10718796,Vårdapoteket i Norden
5567916761,http://www.wikidata.org/entity/Q90882328,Norrtelje Teknikgymnasium AB
5567926844,http://www.wikidata.org/entity/Q113453985,Gotlands Filmfond
5567933089,http://www.wikidata.org/entity/Q10535401,Infranord
5567935183,http://www.wikidata.org/entity/Q65196792,Boozt
5567935514,http://www.wikidata.org/entity/Q90882829,Montessori Friskola Gotland AB
5567943492,http://www.wikidata.org/entity/Q903625,Öresundståg
5567958649,http://www.wikidata.org/entity/Q91013034,Häveröinvest AB
5567963128,http://www.wikidata.org/entity/Q91012904,Svangrens Holding AB
5567970818,http://www.wikidata.org/entity/Q1571428,Swedavia
5567987929,http://www.wikidata.org/entity/Q10713484,Vaxholms Fästnings museum
5567989966,http://www.wikidata.org/entity/Q19977741,Geely Sweden
5567992242,http://www.wikidata.org/entity/Q10583241,Metria
5567992820,http://www.wikidata.org/entity/Q26253050,Skandinaviska Jernbanor
5568010770,http://www.wikidata.org/entity/Q113565024,Lebox Produktion
5568010788,http://www.wikidata.org/entity/Q91012886,Ambea Group AB
5568020852,http://www.wikidata.org/entity/Q90837040,Friskolan i Mariestad AB
5568021496,http://www.wikidata.org/entity/Q90883275,Växsjö Byskola AB
5568022189,http://www.wikidata.org/entity/Q91016542,Nytida Solhagagruppen Holding AB
5568027378,http://www.wikidata.org/entity/Q90882290,Roslagen Education AB
5568036908,http://www.wikidata.org/entity/Q91008391,Cuneus AB
5568040561,http://www.wikidata.org/entity/Q10433746,Botrygg
5568042070,http://www.wikidata.org/entity/Q90882275,Ellithan AB
5568043458,http://www.wikidata.org/entity/Q113181698,Atmo Rights
5568045420,http://www.wikidata.org/entity/Q60685966,Vionlabs AB
5568053051,http://www.wikidata.org/entity/Q90815729,ACM 2010 AB
5568060734,http://www.wikidata.org/entity/Q16325128,Izettle
5568061369,http://www.wikidata.org/entity/Q90815763,AcadeMedia Group AB
5568071251,http://www.wikidata.org/entity/Q91013192,Nytida Ekekullen AB
5568076375,http://www.wikidata.org/entity/Q90882220,Karlskrona Språkfriskola AB
5568078421,http://www.wikidata.org/entity/Q112895791,CB Sverige
5568086085,http://www.wikidata.org/entity/Q90825411,Aktiebolaget Fria Skolor i Enköping
5568088743,http://www.wikidata.org/entity/Q112219977,Prolympia Virserum AB
5568089246,http://www.wikidata.org/entity/Q90882454,Väsby Yrkesgymnasium AB
5568097405,http://www.wikidata.org/entity/Q90882998,The Learning Lab I Stockholm AB
5568111123,http://www.wikidata.org/entity/Q90883249,Lacko Internationella Grundskola AB
5568122633,http://www.wikidata.org/entity/Q91013232,Sirela First Holding AB
5568125040,http://www.wikidata.org/entity/Q90883629,Global Bridge I Sverige AB
5568135304,http://www.wikidata.org/entity/Q91013228,Sirela Group AB
5568135312,http://www.wikidata.org/entity/Q91013223,Sirela Sweden AB
5568135361,http://www.wikidata.org/entity/Q10613540,Ovako
5568139447,http://www.wikidata.org/entity/Q119146149,Filimundus
5568141955,http://www.wikidata.org/entity/Q113587053,Eyefeed
5568148117,http://www.wikidata.org/entity/Q90828343,AmiSgo AB
5568151483,http://www.wikidata.org/entity/Q6723623,Machinegames
5568154552,http://www.wikidata.org/entity/Q90883093,Heliås Kunskapscentrum AB
5568155369,http://www.wikidata.org/entity/Q31884743,CCEP Holdings Sverige
5568177835,http://www.wikidata.org/entity/Q112842985,Nordsvensk Filmunderhållning
5568178874,http://www.wikidata.org/entity/Q133835533,Björnbom Film
5568179716,http://www.wikidata.org/entity/Q10426078,Bankomat
5568181084,http://www.wikidata.org/entity/Q124198281,Rådhuset i Arboga AB
5568192388,http://www.wikidata.org/entity/Q1129295,Mojang
5568193071,http://www.wikidata.org/entity/Q90818786,JENSEN group AB
5568201049,http://www.wikidata.org/entity/Q91020359,JMC i Kalmar AB
5568204639,http://www.wikidata.org/entity/Q112750282,TriArt Film
5568208499,http://www.wikidata.org/entity/Q10488460,Ersättningsmark
5568212939,http://www.wikidata.org/entity/Q90882384,Hörby Yrkesgymnasium AB
5568215999,http://www.wikidata.org/entity/Q90882159,Vargen I Kiruna AB
5568228927,http://www.wikidata.org/entity/Q17312105,Aviator
5568239098,http://www.wikidata.org/entity/Q90883919,Uterummet I Kiruna AB
5568250632,http://www.wikidata.org/entity/Q90883294,Östra Skolan AB
5568251895,http://www.wikidata.org/entity/Q18291788,Lillasyster produktion
5568260219,http://www.wikidata.org/entity/Q125629594,Felix Herngren AB
5568278849,http://www.wikidata.org/entity/Q107906324,Rundfunk Media AB
5568279235,http://www.wikidata.org/entity/Q90882376,Palmlunds Olymp AB
5568292659,http://www.wikidata.org/entity/Q113132847,Persson-Mothander Film
5568294390,http://www.wikidata.org/entity/Q5290243,Dometic Group
5568295793,http://www.wikidata.org/entity/Q113995539,Kalle Lind Kulturarbete AB
5568305964,http://www.wikidata.org/entity/Q119857272,Aurobay (Sweden)
5568315393,http://www.wikidata.org/entity/Q109923726,Instabox
5568333503,http://www.wikidata.org/entity/Q136786267,Amazon Data Services Sweden
5568337363,http://www.wikidata.org/entity/Q90882118,Pontos Grundskola Väst AB
5568350572,http://www.wikidata.org/entity/Q90882790,Europaportens Skolor AB
5568351158,http://www.wikidata.org/entity/Q91005255,Youth Entrepreneurship Togetherness Innovation Holding AB
5568358112,http://www.wikidata.org/entity/Q111040265,Bautafilm
5568373228,http://www.wikidata.org/entity/Q90882336,021 Skol AB
5568396591,http://www.wikidata.org/entity/Q136805124,Pinnacle Sweden
5568412000,http://www.wikidata.org/entity/Q115331378,Hobohm Brothers Film
5568424625,http://www.wikidata.org/entity/Q91020371,Skolkvalitet i Sverige AB
5568424856,http://www.wikidata.org/entity/Q7476318,Teracom Group
5568428808,http://www.wikidata.org/entity/Q109483392,Exxentric
5568429442,http://www.wikidata.org/entity/Q113148432,Acne Film
5568432008,http://www.wikidata.org/entity/Q91013483,Educatium AB
5568439581,http://www.wikidata.org/entity/Q91013310,Serudia AB
5568460231,http://www.wikidata.org/entity/Q10398203,AcadeMedia AB
5568464613,http://www.wikidata.org/entity/Q125629668,Nice Flx Pictures
5568478126,http://www.wikidata.org/entity/Q90882268,Gefle Montessoriskola AB
5568494180,http://www.wikidata.org/entity/Q1275733,EQT AB Group
5568505191,http://www.wikidata.org/entity/Q90883826,Flens Kristna Skola AB
5568515372,http://www.wikidata.org/entity/Q90883075,Ryska Skolan I Göteborg Aktiebolag
5568523681,http://www.wikidata.org/entity/Q90882276,Natur- Och Miljöskolan I Åmål AB
5568528789,http://www.wikidata.org/entity/Q98900244,Q98900244
5568542210,http://www.wikidata.org/entity/Q90883597,Njurunda Friskola AB
5568554314,http://www.wikidata.org/entity/Q90882428,Naturlära I Hälsingland AB
5568559917,http://www.wikidata.org/entity/Q90882466,Stigens Friskola AB
5568568629,http://www.wikidata.org/entity/Q90883216,Fyren Ekalmen AB
5568571748,http://www.wikidata.org/entity/Q90882333,Mubarak Utbildning AB
5568591555,http://www.wikidata.org/entity/Q90882128,Vims AB
5568598709,http://www.wikidata.org/entity/Q91014436,DABEVA AB
5568606973,http://www.wikidata.org/entity/Q91013127,Palmlunds Skolor AB
5568617079,http://www.wikidata.org/entity/Q90815650,Vindora Holding AB
5568632425,http://www.wikidata.org/entity/Q91019438,NTM Holding AB
5568637895,http://www.wikidata.org/entity/Q114201362,Addalot
5568642234,http://www.wikidata.org/entity/Q90882099,Nytida PB AB
5568657240,http://www.wikidata.org/entity/Q122389073,Nordisk Film Shortcut
5568658545,http://www.wikidata.org/entity/Q90882166,Deltaskolan AB
5568658636,http://www.wikidata.org/entity/Q114245298,Redbridge
5568661986,http://www.wikidata.org/entity/Q91013434,Falufri holding AB
5568674252,http://www.wikidata.org/entity/Q90883942,Filosofiska Sverige AB (Svb)
5568678576,http://www.wikidata.org/entity/Q31889774,Förlagsnätverket
5568681810,http://www.wikidata.org/entity/Q90883570,Lidingö Skola AB
5568689177,http://www.wikidata.org/entity/Q91013928,AB Alphace Coaching & Education
5568699507,http://www.wikidata.org/entity/Q10496780,Flickorna Lundgren
5568699945,http://www.wikidata.org/entity/Q99297063,Sjösala förlag
5568711724,http://www.wikidata.org/entity/Q10579161,Medge Consulting
5568711849,http://www.wikidata.org/entity/Q113197925,French Quarter Film
5568737091,http://www.wikidata.org/entity/Q90882175,Blomenbergska Skolan AB
5568738586,http://www.wikidata.org/entity/Q98437570,Infant Bacterial Therapeutics
5568745391,http://www.wikidata.org/entity/Q91020804,UTB Centret AB
5568769425,http://www.wikidata.org/entity/Q10623185,PennFilm Studio AB
5568771793,http://www.wikidata.org/entity/Q90883116,Lingua Montessori Förskolor & Skolor AB
5568782766,http://www.wikidata.org/entity/Q70070833,Mondial
5568792997,http://www.wikidata.org/entity/Q90882369,Academy Of Music And Business Education Tingsryd AB
5568793417,http://www.wikidata.org/entity/Q90882105,Sörängs Skola AB
5568795578,http://www.wikidata.org/entity/Q134432735,Fantastic Frank
5568800691,http://www.wikidata.org/entity/Q113220333,Plattform Produktion
5568807217,http://www.wikidata.org/entity/Q123076610,Evidensia Djursjukvård
5568813561,http://www.wikidata.org/entity/Q90882310,Friskolan Nytorp AB
5568816218,http://www.wikidata.org/entity/Q10549950,Kultur1
5568823420,http://www.wikidata.org/entity/Q106672311,Lindelöws bokförlag
5568823859,http://www.wikidata.org/entity/Q90883924,Friskolan I Strömsberg AB
5568834765,http://www.wikidata.org/entity/Q90882421,Campus Manilla Utbildning AB
5568839913,http://www.wikidata.org/entity/Q106589860,Lagan Biografer AB
5568870637,http://www.wikidata.org/entity/Q124546887,ART89
5568873011,http://www.wikidata.org/entity/Q10499842,Fujicolor Sverige AB
5568879018,http://www.wikidata.org/entity/Q90883971,Ludus AB
5568880339,http://www.wikidata.org/entity/Q113561560,Kafé Fröjas AB
5568884240,http://www.wikidata.org/entity/Q90883311,Rotsunda Utbildning AB
5568884257,http://www.wikidata.org/entity/Q90883938,Askrike Utbildning AB
5568884596,http://www.wikidata.org/entity/Q18334756,Volvo Defense
5568896194,http://www.wikidata.org/entity/Q112223407,Reprendo AB
5568897556,http://www.wikidata.org/entity/Q48957,Saab Automobile
5568901135,http://www.wikidata.org/entity/Q7439826,SeaTwirl
5568902653,http://www.wikidata.org/entity/Q18333889,Thoren Innovation School
5568914419,http://www.wikidata.org/entity/Q91013065,Stenhavet AB
5568916133,http://www.wikidata.org/entity/Q91021224,Ghazal Invest AB
5568920218,http://www.wikidata.org/entity/Q90882996,Vasiliou Education AB
5568953193,http://www.wikidata.org/entity/Q108598131,Hellbergs Begravningsbyrå
5568953573,http://www.wikidata.org/entity/Q112223485,Bättre förskolor i Östersund AB
5568957566,http://www.wikidata.org/entity/Q124130946,Gro Play
5568961659,http://www.wikidata.org/entity/Q111541448,Bokon
5568963564,http://www.wikidata.org/entity/Q90883208,Lilla Nacka AB
5568966013,http://www.wikidata.org/entity/Q91014453,Alma Mater Idrottsskolor AB
5568979404,http://www.wikidata.org/entity/Q133848012,Grand Hotel
5568987910,http://www.wikidata.org/entity/Q106920639,Morfem
5568988728,http://www.wikidata.org/entity/Q123457529,Wizworks Studios
5569003279,http://www.wikidata.org/entity/Q90882111,Montessori Ekhagen Ulricehamn AB
5569007254,http://www.wikidata.org/entity/Q90818384,Internationella Engelska Skolan i Sverige Holdings II AB
5569035578,http://www.wikidata.org/entity/Q22676683,EH Group AB
5569063455,http://www.wikidata.org/entity/Q90882759,Nytorps Hästgymnasium AB
5569068348,http://www.wikidata.org/entity/Q91020365,Olmo AB
5569081150,http://www.wikidata.org/entity/Q90883670,Ck Utbildning AB
5569089542,http://www.wikidata.org/entity/Q91015441,Mubarak Holding AB
5569101891,http://www.wikidata.org/entity/Q117451275,Magnolia Agency
5569128928,http://www.wikidata.org/entity/Q91013114,Kunskapshuset Lidingö AB
5569137382,http://www.wikidata.org/entity/Q7658819,Swish
5569141913,http://www.wikidata.org/entity/Q7050718,Nordic Paper
5569162562,http://www.wikidata.org/entity/Q90882728,Sveriges Naturbruksgymnasium AB
5569171936,http://www.wikidata.org/entity/Q90883252,Frihab AB
5569172041,http://www.wikidata.org/entity/Q90828355,Fria Läroverken i Sverige AB
5569173635,http://www.wikidata.org/entity/Q90882766,Honesta Skolutveckling AB
5569175663,http://www.wikidata.org/entity/Q90882256,Letebo Utbildning AB
5569178550,http://www.wikidata.org/entity/Q91111107,Multicultural And Recognition In Aspiration in Landskrona AB
5569182784,http://www.wikidata.org/entity/Q90882216,Västansjö Byskola AB
5569183964,http://www.wikidata.org/entity/Q91105594,JBIS Norra AB
5569203739,http://www.wikidata.org/entity/Q91006698,Positivum AB
5569223539,http://www.wikidata.org/entity/Q91013450,Klarafors AB
5569224610,http://www.wikidata.org/entity/Q90883112,Almaskolan AB
5569227639,http://www.wikidata.org/entity/Q29169329,China Euro Vehicle Technology
5569231219,http://www.wikidata.org/entity/Q114959508,CombinedX
5569234304,http://www.wikidata.org/entity/Q19060208,VR Snabbtåg Sverige
5569236499,http://www.wikidata.org/entity/Q1341013,Endtime Productions
5569247264,http://www.wikidata.org/entity/Q90883007,Profilskolan AB
5569257727,http://www.wikidata.org/entity/Q131440754,Miso Film Sverige
5569265357,http://www.wikidata.org/entity/Q120753925,Eyewell
5569267379,http://www.wikidata.org/entity/Q91021952,VBS Hägersten AB
5569275695,http://www.wikidata.org/entity/Q131369998,Bröd & Salt
